Date,USD,JPY
22-12-2023,1.1023,156.66
21-12-2023,1.0983,156.79
20-12-2023,1.0944,157.12
19-12-2023,1.0962,158.2
18-12-2023,1.0918,155.95
15-12-2023,1.0946,155.15
14-12-2023,1.0919,154.8
13-12-2023,1.0787,157.13
12-12-2023,1.0804,156.84
11-12-2023,1.0757,157.54
08-12-2023,1.0777,155.53
07-12-2023,1.0771,156.18
06-12-2023,1.0778,158.7
05-12-2023,1.0817,159.13
04-12-2023,1.0868,159.47
01-12-2023,1.0875,161.14
30-11-2023,1.0931,161.19
29-11-2023,1.0985,162.12
28-11-2023,1.0949,162.74
27-11-2023,1.0951,162.86
24-11-2023,1.0916,163.3
23-11-2023,1.09,162.98
22-11-2023,1.0911,162.25
21-11-2023,1.0955,161.61
20-11-2023,1.0928,162.12
17-11-2023,1.0872,162.29
16-11-2023,1.0849,164.05
15-11-2023,1.0868,163.39
14-11-2023,1.0724,162.67
13-11-2023,1.067,161.96
10-11-2023,1.0683,161.77
09-11-2023,1.0691,161.57
08-11-2023,1.0671,160.97
07-11-2023,1.0686,160.77
06-11-2023,1.0741,160.87
03-11-2023,1.0702,159.87
02-11-2023,1.0661,159.89
01-11-2023,1.0537,159.33
31-10-2023,1.0619,160.3
30-10-2023,1.0605,158.8
27-10-2023,1.0541,158.08
26-10-2023,1.054,158.48
25-10-2023,1.0576,158.55
24-10-2023,1.0632,159.26
23-10-2023,1.0597,158.91
20-10-2023,1.0591,158.8
19-10-2023,1.0558,158.21
18-10-2023,1.0565,158.1
17-10-2023,1.0569,158.03
16-10-2023,1.0538,157.54
13-10-2023,1.0524,157.44
12-10-2023,1.0619,158.35
11-10-2023,1.0604,157.87
10-10-2023,1.0582,157.71
09-10-2023,1.0531,157.06
06-10-2023,1.0563,157.47
05-10-2023,1.0526,156.71
04-10-2023,1.0497,156.48
03-10-2023,1.0469,157.01
02-10-2023,1.053,157.67
29-09-2023,1.0594,158.1
28-09-2023,1.0539,157.33
27-09-2023,1.0536,157.2
26-09-2023,1.0605,157.87
25-09-2023,1.0633,158.08
22-09-2023,1.0647,157.87
21-09-2023,1.0635,157.34
20-09-2023,1.0702,158.28
19-09-2023,1.0713,158.2
18-09-2023,1.0663,157.44
15-09-2023,1.0658,157.5
14-09-2023,1.073,158.13
13-09-2023,1.0733,158.28
12-09-2023,1.0713,157.42
11-09-2023,1.0724,157.16
08-09-2023,1.0704,157.84
07-09-2023,1.071,157.7
06-09-2023,1.0745,158.18
05-09-2023,1.0731,158.2
04-09-2023,1.0801,158.11
01-09-2023,1.0844,157.47
31-08-2023,1.0868,158.49
30-08-2023,1.0886,159.15
29-08-2023,1.0803,158.93
28-08-2023,1.0808,158.35
25-08-2023,1.0808,157.75
24-08-2023,1.084,157.96
23-08-2023,1.0805,157.28
22-08-2023,1.0887,158.7
21-08-2023,1.0908,159.15
18-08-2023,1.0867,158.11
17-08-2023,1.09,158.88
16-08-2023,1.0916,159.07
15-08-2023,1.0926,159.04
14-08-2023,1.093,158.68
11-08-2023,1.1004,158.97
10-08-2023,1.1019,158.43
09-08-2023,1.0968,157.35
08-08-2023,1.0944,156.55
07-08-2023,1.0984,156.21
04-08-2023,1.0946,156.11
03-08-2023,1.0932,156.24
02-08-2023,1.0985,156.88
01-08-2023,1.097,156.85
31-07-2023,1.1023,156.73
28-07-2023,1.101,153.35
27-07-2023,1.1125,155.95
26-07-2023,1.1059,155.3
25-07-2023,1.1051,156.18
24-07-2023,1.1096,156.47
21-07-2023,1.1123,157.63
20-07-2023,1.1197,156.35
19-07-2023,1.1222,156.76
18-07-2023,1.1255,155.4
17-07-2023,1.123,155.38
14-07-2023,1.1221,155.51
13-07-2023,1.1182,154.84
12-07-2023,1.1022,153.84
11-07-2023,1.0989,154.27
10-07-2023,1.0956,155.73
07-07-2023,1.0888,156.01
06-07-2023,1.0899,156.57
05-07-2023,1.0879,157.26
04-07-2023,1.0895,157.34
03-07-2023,1.0899,157.81
30-06-2023,1.0866,157.16
29-06-2023,1.0938,157.74
28-06-2023,1.0938,157.82
27-06-2023,1.0951,157.14
26-06-2023,1.0918,156.41
23-06-2023,1.0884,155.84
22-06-2023,1.0985,156.05
21-06-2023,1.0923,154.89
20-06-2023,1.0933,154.51
19-06-2023,1.0922,154.94
16-06-2023,1.0966,154.65
15-06-2023,1.0819,152.86
14-06-2023,1.0809,151.21
13-06-2023,1.0793,150.62
12-06-2023,1.0765,150.03
09-06-2023,1.078,150.24
08-06-2023,1.0737,149.98
07-06-2023,1.0717,149.42
06-06-2023,1.0683,149.09
05-06-2023,1.069,149.96
02-06-2023,1.0763,149.46
01-06-2023,1.0697,149.25
31-05-2023,1.0683,149.13
30-05-2023,1.0744,150.01
29-05-2023,1.0715,150.29
26-05-2023,1.0751,150.24
25-05-2023,1.0735,149.63
24-05-2023,1.0785,149.3
23-05-2023,1.0779,149.2
22-05-2023,1.0822,149.64
19-05-2023,1.0808,149.55
18-05-2023,1.0813,149.08
17-05-2023,1.0829,148.31
16-05-2023,1.0881,147.89
15-05-2023,1.0876,148.15
12-05-2023,1.0892,147.02
11-05-2023,1.093,146.54
10-05-2023,1.095,148.18
09-05-2023,1.0959,147.97
08-05-2023,1.1037,149.15
05-05-2023,1.1014,147.8
04-05-2023,1.1074,148.92
03-05-2023,1.1043,149.66
02-05-2023,1.0965,150.7
28-04-2023,1.0981,149.35
27-04-2023,1.1042,147.16
26-04-2023,1.1039,147.67
25-04-2023,1.1022,147.91
24-04-2023,1.1002,148.17
21-04-2023,1.0978,146.92
20-04-2023,1.0944,147.46
19-04-2023,1.0933,147.24
18-04-2023,1.0972,146.89
17-04-2023,1.0981,146.97
14-04-2023,1.1057,146.6
13-04-2023,1.1015,146.81
12-04-2023,1.0922,146.09
11-04-2023,1.0905,145.28
06-04-2023,1.0915,143.49
05-04-2023,1.094,143.74
04-04-2023,1.0901,144.94
03-04-2023,1.087,144.51
31-03-2023,1.0875,144.83
30-03-2023,1.0886,144.42
29-03-2023,1.0847,143.58
28-03-2023,1.0841,141.69
27-03-2023,1.0773,141.64
24-03-2023,1.0745,139.85
23-03-2023,1.0879,142.87
22-03-2023,1.0785,143.13
21-03-2023,1.0776,142.63
20-03-2023,1.0717,140.77
17-03-2023,1.0623,140.57
16-03-2023,1.0595,140.18
15-03-2023,1.0549,139.51
14-03-2023,1.0737,144.09
13-03-2023,1.0706,141.96
10-03-2023,1.0586,144.7
09-03-2023,1.0554,143.82
08-03-2023,1.0545,144.7
07-03-2023,1.0665,145.21
06-03-2023,1.0646,144.64
03-03-2023,1.0615,144.55
02-03-2023,1.0605,145.07
01-03-2023,1.0684,144.82
28-02-2023,1.0619,145.23
27-02-2023,1.0554,143.88
24-02-2023,1.057,143.55
23-02-2023,1.0616,143.32
22-02-2023,1.0644,143.24
21-02-2023,1.0664,143.76
20-02-2023,1.0674,143.09
17-02-2023,1.0625,143.18
16-02-2023,1.07,143.31
15-02-2023,1.07,143.05
14-02-2023,1.0759,142.14
13-02-2023,1.0686,141.65
10-02-2023,1.069,139.88
09-02-2023,1.0771,140.8
08-02-2023,1.0735,140.81
07-02-2023,1.07,141.3
06-02-2023,1.0776,142.41
03-02-2023,1.0937,140.45
02-02-2023,1.0988,141.12
01-02-2023,1.0894,141.37
31-01-2023,1.0833,141.27
30-01-2023,1.0903,141.79
27-01-2023,1.0865,141.1
26-01-2023,1.0895,141.38
25-01-2023,1.0878,141.17
24-01-2023,1.0858,141.47
23-01-2023,1.0871,141.65
20-01-2023,1.0826,140.86
19-01-2023,1.0815,139.02
18-01-2023,1.0839,139.79
17-01-2023,1.0843,139.5
16-01-2023,1.0812,138.92
13-01-2023,1.0814,139.02
12-01-2023,1.0772,140.61
11-01-2023,1.0747,142.61
10-01-2023,1.0723,141.92
09-01-2023,1.0696,141.35
06-01-2023,1.05,141.3
05-01-2023,1.0601,140.95
04-01-2023,1.0599,138.74
03-01-2023,1.0545,137.93
02-01-2023,1.0683,139.62
30-12-2022,1.0666,140.66
29-12-2022,1.0649,142.24
28-12-2022,1.064,142.21
27-12-2022,1.0624,141.68
23-12-2022,1.0622,140.86
22-12-2022,1.0633,140.42
21-12-2022,1.0636,140.29
20-12-2022,1.0599,140.58
19-12-2022,1.0598,144.65
16-12-2022,1.0619,145.53
15-12-2022,1.0621,145.07
14-12-2022,1.0649,143.68
13-12-2022,1.0545,144.85
12-12-2022,1.0562,144.86
09-12-2022,1.0559,143.3
08-12-2022,1.0519,143.75
07-12-2022,1.0529,144.44
06-12-2022,1.0516,143.33
05-12-2022,1.0587,143.07
02-12-2022,1.0538,141.32
01-12-2022,1.0454,142.48
30-11-2022,1.0376,144.28
29-11-2022,1.0366,143.36
28-11-2022,1.0463,144.9
25-11-2022,1.0375,144.62
24-11-2022,1.0413,143.9
23-11-2022,1.0325,145.75
22-11-2022,1.0274,145.2
21-11-2022,1.0246,145.33
18-11-2022,1.0366,145.12
17-11-2022,1.0319,144.8
16-11-2022,1.0412,145.29
15-11-2022,1.0404,144.84
14-11-2022,1.0319,144.86
11-11-2022,1.0308,143.89
10-11-2022,0.9954,145.47
09-11-2022,1.0039,146.82
08-11-2022,0.9996,146.25
07-11-2022,0.9993,146.18
04-11-2022,0.9872,145.19
03-11-2022,0.9753,144.58
02-11-2022,0.9908,145.75
01-11-2022,0.9947,146.35
31-10-2022,0.9914,147.4
28-10-2022,0.9951,146.79
27-10-2022,1.0037,147.37
26-10-2022,1.0023,147.32
25-10-2022,0.9861,146.84
24-10-2022,0.9851,146.76
21-10-2022,0.973,147.59
20-10-2022,0.9811,146.99
19-10-2022,0.9778,146.34
18-10-2022,0.9835,146.65
17-10-2022,0.9739,145
14-10-2022,0.9717,143.63
13-10-2022,0.9739,142.94
12-10-2022,0.9706,142.34
11-10-2022,0.9723,141.54
10-10-2022,0.9697,141.16
07-10-2022,0.9797,141.92
06-10-2022,0.986,142.68
05-10-2022,0.9915,143.18
04-10-2022,0.9891,143.3
03-10-2022,0.9764,141.49
30-09-2022,0.9748,141.01
29-09-2022,0.9706,140.46
28-09-2022,0.9565,138.39
27-09-2022,0.9644,139.28
26-09-2022,0.9646,139.07
23-09-2022,0.9754,139.43
22-09-2022,0.9884,139.18
21-09-2022,0.9906,142.66
20-09-2022,0.9986,143.34
19-09-2022,0.999,143.42
16-09-2022,0.9954,142.53
15-09-2022,0.9992,143.43
14-09-2022,0.999,143.08
13-09-2022,1.0175,144.5
12-09-2022,1.0155,144.49
09-09-2022,1.0049,143.3
08-09-2022,1.0009,143.65
07-09-2022,0.9885,143.2
06-09-2022,0.9928,140.91
05-09-2022,0.992,139.47
02-09-2022,0.9993,140.36
01-09-2022,1.0004,139.34
31-08-2022,1,138.72
30-08-2022,1.0034,138.71
29-08-2022,0.9986,138.49
26-08-2022,1.0007,137.02
25-08-2022,0.997,136.07
24-08-2022,0.9934,135.74
23-08-2022,0.9927,136.34
22-08-2022,1.0001,137.08
19-08-2022,1.0054,137.67
18-08-2022,1.0178,137.17
17-08-2022,1.0164,137.36
16-08-2022,1.0131,136.11
15-08-2022,1.0195,135.61
12-08-2022,1.0285,137.47
11-08-2022,1.0338,136.57
10-08-2022,1.0252,138.16
09-08-2022,1.0234,138.26
08-08-2022,1.0199,137.62
05-08-2022,1.0233,136.22
04-08-2022,1.0181,135.81
03-08-2022,1.0194,136.18
02-08-2022,1.0224,133.9
01-08-2022,1.0233,135.38
29-07-2022,1.0198,136.42
28-07-2022,1.0122,137.26
27-07-2022,1.0152,138.89
26-07-2022,1.0124,138.35
25-07-2022,1.0236,139.84
22-07-2022,1.019,139.51
21-07-2022,1.0199,141.46
20-07-2022,1.0199,140.92
19-07-2022,1.0245,141.01
18-07-2022,1.0131,140.16
15-07-2022,1.0059,139.49
14-07-2022,1.0005,139.04
13-07-2022,1.0067,138.02
12-07-2022,1.0042,137.31
11-07-2022,1.0098,138.77
08-07-2022,1.0163,138.05
07-07-2022,1.018,138.11
06-07-2022,1.0177,137.71
05-07-2022,1.029,139.77
04-07-2022,1.0455,141.51
01-07-2022,1.0425,141.05
30-06-2022,1.0387,141.54
29-06-2022,1.0517,143.53
28-06-2022,1.0561,143.67
27-06-2022,1.0572,143.25
24-06-2022,1.0524,142.19
23-06-2022,1.0493,142.11
22-06-2022,1.0521,143.11
21-06-2022,1.055,143.75
20-06-2022,1.0517,141.94
17-06-2022,1.0486,141.21
16-06-2022,1.04,138.24
15-06-2022,1.0431,140.49
14-06-2022,1.0452,140.62
13-06-2022,1.0455,140.51
10-06-2022,1.0578,141.69
09-06-2022,1.0743,143.93
08-06-2022,1.0739,143.92
07-06-2022,1.0662,141.66
06-06-2022,1.0726,140.16
03-06-2022,1.073,139.59
02-06-2022,1.0692,138.72
01-06-2022,1.0712,138.68
31-05-2022,1.0713,137.36
30-05-2022,1.0764,137.25
27-05-2022,1.0722,136.05
26-05-2022,1.0697,135.95
25-05-2022,1.0656,135.34
24-05-2022,1.072,136.49
23-05-2022,1.0659,136.05
20-05-2022,1.0577,135.34
19-05-2022,1.0525,134.46
18-05-2022,1.0523,135.76
17-05-2022,1.0541,136.32
16-05-2022,1.0422,135.01
13-05-2022,1.0385,133.91
12-05-2022,1.0408,133.85
11-05-2022,1.0553,137.07
10-05-2022,1.0554,137.38
09-05-2022,1.0559,138.1
06-05-2022,1.057,137.9
05-05-2022,1.0568,137.18
04-05-2022,1.0531,136.84
03-05-2022,1.0556,137.06
02-05-2022,1.0524,136.63
29-04-2022,1.054,137.01
28-04-2022,1.0485,137.13
27-04-2022,1.0583,135.57
26-04-2022,1.0674,136.15
25-04-2022,1.0746,137.73
22-04-2022,1.0817,138.83
21-04-2022,1.0887,139.61
20-04-2022,1.083,138.53
19-04-2022,1.0803,138.4
14-04-2022,1.0878,136.32
13-04-2022,1.0826,136.26
12-04-2022,1.0861,136.29
11-04-2022,1.09,137.01
08-04-2022,1.0861,134.87
07-04-2022,1.0916,135.32
06-04-2022,1.0923,135.3
05-04-2022,1.0969,134.76
04-04-2022,1.1005,135.08
01-04-2022,1.1052,135.35
31-03-2022,1.1101,135.17
30-03-2022,1.1126,135.47
29-03-2022,1.1085,136.66
28-03-2022,1.0966,135.93
25-03-2022,1.1002,134.07
24-03-2022,1.0978,133.71
23-03-2022,1.0985,132.65
22-03-2022,1.1024,132.96
21-03-2022,1.1038,131.57
18-03-2022,1.1008,131.4
17-03-2022,1.1051,131.27
16-03-2022,1.0994,130.05
15-03-2022,1.0991,129.67
14-03-2022,1.096,129.3
11-03-2022,1.099,128.46
10-03-2022,1.1084,128.54
09-03-2022,1.0993,127.31
08-03-2022,1.0892,126.03
07-03-2022,1.0895,125.55
04-03-2022,1.0929,126.17
03-03-2022,1.1076,128.18
02-03-2022,1.1106,128.08
01-03-2022,1.1162,128.15
28-02-2022,1.1199,129.31
25-02-2022,1.1216,129.64
24-02-2022,1.1163,128.28
23-02-2022,1.1344,130.58
22-02-2022,1.1342,130.54
21-02-2022,1.1338,130.2
18-02-2022,1.1354,130.59
17-02-2022,1.137,130.84
16-02-2022,1.1372,131.56
15-02-2022,1.1345,131.18
14-02-2022,1.1316,130.6
11-02-2022,1.1417,132.24
10-02-2022,1.1439,132.42
09-02-2022,1.1435,132.04
08-02-2022,1.1408,131.68
07-02-2022,1.1447,131.59
04-02-2022,1.1464,131.72
03-02-2022,1.1286,129.63
02-02-2022,1.1323,129.37
01-02-2022,1.126,129.12
31-01-2022,1.1156,128.79
28-01-2022,1.1138,128.68
27-01-2022,1.116,128.74
26-01-2022,1.1277,128.86
25-01-2022,1.1268,128.49
24-01-2022,1.1304,128.62
21-01-2022,1.1348,129.14
20-01-2022,1.1338,129.53
19-01-2022,1.1345,129.86
18-01-2022,1.1367,130.39
17-01-2022,1.1403,130.64
14-01-2022,1.1447,130.17
13-01-2022,1.1463,130.98
12-01-2022,1.137,131.19
11-01-2022,1.1336,130.95
10-01-2022,1.1318,130.45
07-01-2022,1.1298,130.9
06-01-2022,1.1315,131.05
05-01-2022,1.1319,131.03
04-01-2022,1.1279,131.17
03-01-2022,1.1355,130.56
31-12-2021,1.1326,130.38
30-12-2021,1.1334,130.44
29-12-2021,1.1303,129.97
28-12-2021,1.1331,130.16
27-12-2021,1.1312,129.79
24-12-2021,1.1317,129.45
23-12-2021,1.131,129.39
22-12-2021,1.1301,129.08
21-12-2021,1.1295,128.44
20-12-2021,1.1273,127.98
17-12-2021,1.133,128.28
16-12-2021,1.1336,129.37
15-12-2021,1.1262,128.25
14-12-2021,1.1309,128.45
13-12-2021,1.1278,128.19
10-12-2021,1.1273,128.2
09-12-2021,1.1311,128.21
08-12-2021,1.1299,128.57
07-12-2021,1.1256,127.83
06-12-2021,1.1287,127.78
03-12-2021,1.1291,127.97
02-12-2021,1.1339,127.94
01-12-2021,1.1314,128.27
30-11-2021,1.1363,128.2
29-11-2021,1.1276,128.21
26-11-2021,1.1291,128.82
25-11-2021,1.1223,129.41
24-11-2021,1.1206,129.06
23-11-2021,1.1259,129.36
22-11-2021,1.1278,128.69
19-11-2021,1.1271,128.22
18-11-2021,1.1345,129.58
17-11-2021,1.1316,129.78
16-11-2021,1.1368,129.89
15-11-2021,1.1444,130.32
12-11-2021,1.1448,130.5
11-11-2021,1.146,130.59
10-11-2021,1.1558,130.9
09-11-2021,1.1577,130.9
08-11-2021,1.1579,131.29
05-11-2021,1.1519,130.98
04-11-2021,1.1569,131.77
03-11-2021,1.1578,131.9
02-11-2021,1.1603,132.03
01-11-2021,1.1578,132.19
29-10-2021,1.1645,132.62
28-10-2021,1.1593,131.7
27-10-2021,1.1617,132
26-10-2021,1.1618,132.47
25-10-2021,1.1603,131.88
22-10-2021,1.163,132.43
21-10-2021,1.1637,132.85
20-10-2021,1.1623,132.78
19-10-2021,1.1655,133.12
18-10-2021,1.1604,132.46
15-10-2021,1.1602,132.65
14-10-2021,1.1602,131.65
13-10-2021,1.1562,131.3
12-10-2021,1.1555,131.06
11-10-2021,1.1574,130.7
08-10-2021,1.1569,129.32
07-10-2021,1.1562,128.78
06-10-2021,1.1542,128.52
05-10-2021,1.1602,128.99
04-10-2021,1.1636,129.21
01-10-2021,1.16,128.97
30-09-2021,1.1579,129.67
29-09-2021,1.1654,129.89
28-09-2021,1.1678,130.17
27-09-2021,1.1698,129.74
24-09-2021,1.1719,129.49
23-09-2021,1.1715,128.88
22-09-2021,1.1729,128.5
21-09-2021,1.1738,128.34
20-09-2021,1.1711,128.18
17-09-2021,1.178,129.61
16-09-2021,1.1763,128.67
15-09-2021,1.1824,129.11
14-09-2021,1.1814,130.08
13-09-2021,1.178,129.62
10-09-2021,1.1841,130.03
09-09-2021,1.1838,130.1
08-09-2021,1.1827,130.31
07-09-2021,1.186,130.51
06-09-2021,1.1864,130.34
03-09-2021,1.1872,130.54
02-09-2021,1.1846,130.31
01-09-2021,1.1817,130.35
31-08-2021,1.1834,129.95
30-08-2021,1.1801,129.66
27-08-2021,1.1761,129.59
26-08-2021,1.1767,129.6
25-08-2021,1.1736,129
24-08-2021,1.174,128.74
23-08-2021,1.1718,129.02
20-08-2021,1.1671,127.97
19-08-2021,1.1696,128.21
18-08-2021,1.1723,128.67
17-08-2021,1.1767,128.57
16-08-2021,1.1772,128.75
13-08-2021,1.1765,129.64
12-08-2021,1.1739,129.61
11-08-2021,1.1718,129.68
10-08-2021,1.1722,129.48
09-08-2021,1.1761,129.5
06-08-2021,1.1807,129.64
05-08-2021,1.185,129.79
04-08-2021,1.1861,129.31
03-08-2021,1.1885,129.7
02-08-2021,1.1886,130.17
30-07-2021,1.1891,130.39
29-07-2021,1.1873,130.41
28-07-2021,1.1807,129.97
27-07-2021,1.181,129.98
26-07-2021,1.1787,130.05
23-07-2021,1.1767,130.11
22-07-2021,1.1775,129.83
21-07-2021,1.1772,129.63
20-07-2021,1.1775,129.03
19-07-2021,1.1766,128.96
16-07-2021,1.1802,130.03
15-07-2021,1.1809,129.93
14-07-2021,1.1812,130.3
13-07-2021,1.1844,130.55
12-07-2021,1.1852,130.55
09-07-2021,1.1858,130.46
08-07-2021,1.1838,129.91
07-07-2021,1.1831,130.86
06-07-2021,1.1838,130.99
05-07-2021,1.1866,131.58
02-07-2021,1.1823,131.74
01-07-2021,1.1884,132.42
30-06-2021,1.1884,131.43
29-06-2021,1.1888,131.54
28-06-2021,1.191,132.13
25-06-2021,1.195,132.27
24-06-2021,1.1936,132.2
23-06-2021,1.1951,132.44
22-06-2021,1.1894,131.5
21-06-2021,1.1891,130.91
18-06-2021,1.1898,131.12
17-06-2021,1.1937,132.09
16-06-2021,1.2124,133.19
15-06-2021,1.2108,133.28
14-06-2021,1.2112,132.95
11-06-2021,1.2125,132.88
10-06-2021,1.2174,133.35
09-06-2021,1.2195,133.38
08-06-2021,1.2182,133.28
07-06-2021,1.2162,132.98
04-06-2021,1.2117,133.39
03-06-2021,1.2187,133.81
02-06-2021,1.2186,133.72
01-06-2021,1.2225,134.05
31-05-2021,1.2201,133.79
28-05-2021,1.2142,133.65
27-05-2021,1.2198,133.42
26-05-2021,1.2229,133.16
25-05-2021,1.2264,133.49
24-05-2021,1.2212,132.97
21-05-2021,1.2188,132.61
20-05-2021,1.2203,132.95
19-05-2021,1.2212,133.3
18-05-2021,1.2222,133.09
17-05-2021,1.2143,132.6
14-05-2021,1.2123,132.49
13-05-2021,1.2081,132.37
12-05-2021,1.2118,131.82
11-05-2021,1.217,132.12
10-05-2021,1.2169,132.31
07-05-2021,1.2059,131.76
06-05-2021,1.206,131.69
05-05-2021,1.2005,131.2
04-05-2021,1.2021,131.26
03-05-2021,1.2044,131.9
30-04-2021,1.2082,131.62
29-04-2021,1.2129,132.2
28-04-2021,1.207,131.47
27-04-2021,1.2088,130.88
26-04-2021,1.2085,130.54
23-04-2021,1.2066,129.98
22-04-2021,1.2046,130.3
21-04-2021,1.2007,129.8
20-04-2021,1.2051,130.64
19-04-2021,1.2035,130.09
16-04-2021,1.1986,130.37
15-04-2021,1.197,130.14
14-04-2021,1.1964,130.33
13-04-2021,1.1896,130.23
12-04-2021,1.1904,130.2
09-04-2021,1.1888,130.42
08-04-2021,1.1873,129.71
07-04-2021,1.1884,130.56
06-04-2021,1.1812,130.27
01-04-2021,1.1746,130.03
31-03-2021,1.1725,129.91
30-03-2021,1.1741,129.48
29-03-2021,1.1784,129.19
26-03-2021,1.1782,129.34
25-03-2021,1.1802,128.75
24-03-2021,1.1825,128.6
23-03-2021,1.1883,128.99
22-03-2021,1.1926,129.77
19-03-2021,1.1891,129.54
18-03-2021,1.1912,130.08
17-03-2021,1.1907,130.02
16-03-2021,1.1926,129.88
15-03-2021,1.192,130.17
12-03-2021,1.1933,130.14
11-03-2021,1.1969,129.82
10-03-2021,1.1892,129.12
09-03-2021,1.1894,129.5
08-03-2021,1.1866,128.9
05-03-2021,1.1938,129.3
04-03-2021,1.2034,129.23
03-03-2021,1.2048,128.81
02-03-2021,1.2028,128.58
01-03-2021,1.2053,128.63
26-02-2021,1.2121,128.83
25-02-2021,1.2225,129.73
24-02-2021,1.2146,128.69
23-02-2021,1.2143,127.98
22-02-2021,1.2133,128
19-02-2021,1.2139,127.81
18-02-2021,1.2084,127.69
17-02-2021,1.206,127.94
16-02-2021,1.2143,128.16
15-02-2021,1.2129,127.72
12-02-2021,1.2108,127.15
11-02-2021,1.2147,127.12
10-02-2021,1.2127,127.04
09-02-2021,1.2104,126.58
08-02-2021,1.2025,126.97
05-02-2021,1.1983,126.72
04-02-2021,1.1996,126.24
03-02-2021,1.2017,126.25
02-02-2021,1.2044,126.46
01-02-2021,1.2084,126.77
29-01-2021,1.2136,127.05
28-01-2021,1.2091,126.2
27-01-2021,1.2114,125.87
26-01-2021,1.2143,125.93
25-01-2021,1.2152,126.06
22-01-2021,1.2158,126.19
21-01-2021,1.2158,125.72
20-01-2021,1.2101,125.62
19-01-2021,1.2132,126.16
18-01-2021,1.2064,125.18
15-01-2021,1.2123,125.74
14-01-2021,1.2124,126.21
13-01-2021,1.2166,126.44
12-01-2021,1.2161,126.74
11-01-2021,1.2163,126.76
08-01-2021,1.225,127.26
07-01-2021,1.2276,127.13
06-01-2021,1.2338,127.03
05-01-2021,1.2271,126.25
04-01-2021,1.2296,126.62
31-12-2020,1.2271,126.49
30-12-2020,1.2281,126.57
29-12-2020,1.2259,127.23
28-12-2020,1.2219,126.54
24-12-2020,1.2193,126.38
23-12-2020,1.2166,125.99
22-12-2020,1.2239,126.52
21-12-2020,1.2173,126.04
18-12-2020,1.2259,126.69
17-12-2020,1.2246,126.19
16-12-2020,1.2189,125.97
15-12-2020,1.214,126.08
14-12-2020,1.2162,126.11
11-12-2020,1.2127,126.28
10-12-2020,1.2115,126.53
09-12-2020,1.2109,126.05
08-12-2020,1.2114,126.18
07-12-2020,1.2128,126.3
04-12-2020,1.2159,126.44
03-12-2020,1.2151,126.49
02-12-2020,1.2066,126.13
01-12-2020,1.1968,124.92
30-11-2020,1.198,124.79
27-11-2020,1.1922,124.23
26-11-2020,1.19,124.04
25-11-2020,1.189,124.19
24-11-2020,1.1865,124.06
23-11-2020,1.1901,123.47
20-11-2020,1.1863,123.18
19-11-2020,1.1832,123.08
18-11-2020,1.1868,123.28
17-11-2020,1.1882,123.78
16-11-2020,1.183,124.15
13-11-2020,1.1815,123.88
12-11-2020,1.1791,124.25
11-11-2020,1.1766,124.07
10-11-2020,1.1808,124.36
09-11-2020,1.1883,124.67
06-11-2020,1.187,122.66
05-11-2020,1.1855,122.86
04-11-2020,1.1721,122.31
03-11-2020,1.1702,122.56
02-11-2020,1.1652,121.93
30-10-2020,1.1698,122.36
29-10-2020,1.1704,122.09
28-10-2020,1.1727,122.36
27-10-2020,1.1832,123.74
26-10-2020,1.1819,124.14
23-10-2020,1.1856,124.17
22-10-2020,1.1821,123.72
21-10-2020,1.1852,124.27
20-10-2020,1.181,124.79
19-10-2020,1.1785,124.11
16-10-2020,1.1741,123.59
15-10-2020,1.1698,123.15
14-10-2020,1.175,123.7
13-10-2020,1.1787,124.38
12-10-2020,1.1799,124.41
09-10-2020,1.1795,124.95
08-10-2020,1.1765,124.69
07-10-2020,1.177,124.73
06-10-2020,1.1795,124.58
05-10-2020,1.1768,124.25
02-10-2020,1.173,123.4
01-10-2020,1.1752,123.98
30-09-2020,1.1708,123.76
29-09-2020,1.1702,123.61
28-09-2020,1.167,123.02
25-09-2020,1.1634,122.74
24-09-2020,1.1645,122.73
23-09-2020,1.1692,122.91
22-09-2020,1.174,122.78
21-09-2020,1.1787,122.7
18-09-2020,1.1833,123.49
17-09-2020,1.1797,123.38
16-09-2020,1.1869,124.72
15-09-2020,1.1892,125.39
14-09-2020,1.1876,125.82
11-09-2020,1.1854,125.82
10-09-2020,1.1849,125.76
09-09-2020,1.1773,125.05
08-09-2020,1.1785,125.2
07-09-2020,1.1824,125.59
04-09-2020,1.1842,125.79
03-09-2020,1.1813,125.85
02-09-2020,1.1861,126
01-09-2020,1.1987,126.92
31-08-2020,1.194,126.47
28-08-2020,1.1915,125.39
27-08-2020,1.1806,125.34
26-08-2020,1.1789,125.34
25-08-2020,1.1814,125.67
24-08-2020,1.1847,125.26
21-08-2020,1.1769,124.53
20-08-2020,1.185,125.46
19-08-2020,1.1933,125.74
18-08-2020,1.1906,125.54
17-08-2020,1.1853,125.99
14-08-2020,1.1813,126.01
13-08-2020,1.1833,126.58
12-08-2020,1.1771,125.92
11-08-2020,1.1783,124.97
10-08-2020,1.1763,124.74
07-08-2020,1.1817,124.91
06-08-2020,1.1843,124.96
05-08-2020,1.1854,125.37
04-08-2020,1.1765,124.78
03-08-2020,1.1726,124.51
31-07-2020,1.1848,124.31
30-07-2020,1.1743,123.58
29-07-2020,1.1725,123.28
28-07-2020,1.1717,123.34
27-07-2020,1.176,123.88
